,Squad,Comp,Player,Pos,Age,MP,Starts_Playing_Time,Min_Playing_Time,Mins_Per_90_Playing_Time,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per_Minutes,Ast_Per_Minutes,G+A_Per_Minutes,G_minus_PK_Per_Minutes,G+A_minus_PK_Per_Minutes,MP_Playing_Time
40,2022 Brazil,WCQ — CONMEBOL M,Edenílson,MF,32.0,2.0,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,2022 Brazil,WCQ — CONMEBOL M,Hulk,"FW,MF",35.0,1.0,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,2022 Brazil,WCQ — CONMEBOL M,Arthur,FW,23.0,0.0,0,,,,,,,,,,,,,,,
43,2022 Brazil,WCQ — CONMEBOL M,Artur,"FW,MF",23.0,0.0,0,,,,,,,,,,,,,,,
44,2022 Brazil,WCQ — CONMEBOL M,Diego Carlos,DF,28.0,0.0,0,,,,,,,,,,,,,,,
45,2022 Brazil,WCQ — CONMEBOL M,Gabriel Chapecó,GK,21.0,0.0,0,,,,,,,,,,,,,,,
46,2022 Brazil,WCQ — CONMEBOL M,Gabriel Dos Santos,DF,24.0,0.0,0,,,,,,,,,,,,,,,
47,2022 Brazil,WCQ — CONMEBOL M,Éverson,GK,31.0,0.0,0,,,,,,,,,,,,,,,
48,2022 Brazil,WCQ — CONMEBOL M,Thiago Galhardo,"FW,MF",32.0,0.0,0,,,,,,,,,,,,,,,
49,2022 Brazil,WCQ — CONMEBOL M,Gabriel Menino,"DF,MF",21.0,0.0,0,,,,,,,,,,,,,,,
50,2022 Brazil,WCQ — CONMEBOL M,Miranda,DF,37.0,0.0,0,,,,,,,,,,,,,,,
51,2022 Brazil,WCQ — CONMEBOL M,Leo Ortiz,DF,26.0,0.0,0,,,,,,,,,,,,,,,
52,2022 Brazil,WCQ — CONMEBOL M,Santos,GK,31.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Cameroon,WCQ — CAF M,Michael Ngadeu-Ngadjui,DF,31.0,8.0,8,750.0,8.3,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.24,0.12,0.36,0.24,0.36,
1,2022 Cameroon,WCQ — CAF M,Martin Hongla,MF,23.0,8.0,8,605.0,6.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,
2,2022 Cameroon,WCQ — CAF M,Karl Toko Ekambi,"FW,MF",29.0,8.0,7,565.0,6.3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48,
3,2022 Cameroon,WCQ — CAF M,Vincent Aboubakar,FW,30.0,8.0,7,441.0,4.9,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.41,0.0,0.41,0.2,0.2,
4,2022 Cameroon,WCQ — CAF M,Moumi Ngamaleu,"MF,FW",27.0,6.0,6,428.0,4.8,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.21,0.63,0.84,0.0,0.63,
5,2022 Cameroon,WCQ — CAF M,Collins Fai,"DF,MF",29.0,6.0,5,506.0,5.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2022 Cameroon,WCQ — CAF M,Andre-Frank Zambo Anguissa,MF,26.0,6.0,5,430.0,4.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,
7,2022 Cameroon,WCQ — CAF M,Nouhou Tolo,DF,24.0,6.0,5,422.0,4.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,2022 Cameroon,WCQ — CAF M,Eric Maxim Choupo-Moting,"FW,MF",32.0,6.0,5,350.0,3.9,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.77,0.0,0.77,0.77,0.77,
9,2022 Cameroon,WCQ — CAF M,André Onana,GK,25.0,4.0,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,2022 Cameroon,WCQ — CAF M,Samuel Oum Gouet,MF,24.0,4.0,4,371.0,4.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,2022 Cameroon,WCQ — CAF M,Devis Epassy,GK,28.0,4.0,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,2022 Cameroon,WCQ — CAF M,Harold Moukoudi,DF,24.0,4.0,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2022 Cameroon,WCQ — CAF M,Olivier Mbaizo,"DF,MF",24.0,4.0,3,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,2022 Cameroon,WCQ — CAF M,Jean-Charles Castelletto,DF,27.0,2.0,2,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2022 Cameroon,WCQ — CAF M,Pierre Kunde,MF,26.0,5.0,2,184.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.0,0.49,
16,2022 Cameroon,WCQ — CAF M,Léandre Tawamba,FW,32.0,4.0,1,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2022 Cameroon,WCQ — CAF M,Christian Bassogog,FW,26.0,5.0,1,187.0,2.1,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.96,0.0,0.96,0.96,0.96,
18,2022 Cameroon,WCQ — CAF M,Jean Onana,MF,22.0,3.0,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2022 Cameroon,WCQ — CAF M,Gaël Ondoua,MF,26.0,2.0,1,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2022 Cameroon,WCQ — CAF M,Jean-Claude Billong,DF,28.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2022 Cameroon,WCQ — CAF M,Joyskim Dawa,DF,25.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2022 Cameroon,WCQ — CAF M,Jérôme Onguéné,DF,24.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2022 Cameroon,WCQ — CAF M,Duplexe Tchamba,DF,23.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2022 Cameroon,WCQ — CAF M,Ambroise Oyongo,DF,30.0,1.0,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2022 Cameroon,WCQ — CAF M,Stéphane Bahoken,FW,29.0,5.0,0,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Cameroon,WCQ — CAF M,James Lea Siliki,"FW,MF",25.0,5.0,0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2022 Cameroon,WCQ — CAF M,Yvan Neyou,MF,25.0,2.0,0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022 Cameroon,WCQ — CAF M,Ignatius Ganago,FW,22.0,3.0,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Cameroon,WCQ — CAF M,Kévin Soni,MF,23.0,1.0,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,2022 Cameroon,WCQ — CAF M,John Mary,FW,28.0,1.0,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,2022 Cameroon,WCQ — CAF M,Arnaud Djoum,MF,32.0,0.0,0,,,,,,,,,,,,,,,
32,2022 Cameroon,WCQ — CAF M,Jeando Fuchs,MF,24.0,0.0,0,,,,,,,,,,,,,,,
33,2022 Cameroon,WCQ — CAF M,Lambert Gueme Araina,FW,23.0,0.0,0,,,,,,,,,,,,,,,
34,2022 Cameroon,WCQ — CAF M,Simon Omossola,GK,23.0,0.0,0,,,,,,,,,,,,,,,
35,2022 Cameroon,WCQ — CAF M,Veliče Šumulikoski,MF,40.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Serbia,WCQ — UEFA M,Sergej Milinković-Savić,"MF,FW",26.0,7.0,7,630.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.14,0.29,0.43,0.14,0.43,
1,2022 Serbia,WCQ — UEFA M,Dušan Tadić,"FW,MF",33.0,8.0,7,607.0,6.7,2.0,6.0,1.0,1.0,1.0,1.0,0.0,0.3,0.89,1.19,0.15,1.04,
2,2022 Serbia,WCQ — UEFA M,Filip Kostić,MF,29.0,8.0,7,585.0,6.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.15,0.31,0.46,0.15,0.46,
3,2022 Serbia,WCQ — UEFA M,Strahinja Pavlović,DF,20.0,7.0,7,585.0,6.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2022 Serbia,WCQ — UEFA M,Predrag Rajković,GK,26.0,6.0,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2022 Serbia,WCQ — UEFA M,Nemanja Gudelj,MF,30.0,7.0,6,488.0,5.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2022 Serbia,WCQ — UEFA M,Dušan Vlahović,FW,22.0,8.0,6,488.0,5.4,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.74,0.0,0.74,0.55,0.55,
7,2022 Serbia,WCQ — UEFA M,Aleksandar Mitrović,FW,27.0,8.0,5,528.0,5.9,8.0,0.0,8.0,0.0,0.0,2.0,0.0,1.36,0.0,1.36,1.36,1.36,
8,2022 Serbia,WCQ — UEFA M,Nikola Milenković,DF,24.0,5.0,5,449.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.0,0.2,0.2,0.2,
9,2022 Serbia,WCQ — UEFA M,Saša Lukić,MF,25.0,5.0,4,360.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,
10,2022 Serbia,WCQ — UEFA M,Stefan Mitrović,DF,31.0,4.0,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,2022 Serbia,WCQ — UEFA M,Miloš Veljković,DF,26.0,5.0,4,342.0,3.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,
12,2022 Serbia,WCQ — UEFA M,Matija Nastasić,DF,28.0,3.0,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2022 Serbia,WCQ — UEFA M,Darko Lazović,MF,31.0,5.0,3,226.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,
14,2022 Serbia,WCQ — UEFA M,Filip Đuričić,"MF,FW",30.0,4.0,3,186.0,2.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2022 Serbia,WCQ — UEFA M,Marko Dmitrović,GK,30.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16,2022 Serbia,WCQ — UEFA M,Nemanja Radonjić,MF,25.0,7.0,1,255.0,2.8,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.71,0.71,0.0,0.71,
17,2022 Serbia,WCQ — UEFA M,Uroš Spajić,DF,28.0,3.0,1,161.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2022 Serbia,WCQ — UEFA M,Nemanja Maksimović,MF,27.0,7.0,1,152.0,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2022 Serbia,WCQ — UEFA M,Luka Jović,FW,24.0,7.0,1,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2022 Serbia,WCQ — UEFA M,Andrija Živković,MF,25.0,2.0,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2022 Serbia,WCQ — UEFA M,Marko Grujić,MF,25.0,2.0,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2022 Serbia,WCQ — UEFA M,Milan Gajić,MF,26.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2022 Serbia,WCQ — UEFA M,Uroš Račić,MF,23.0,1.0,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2022 Serbia,WCQ — UEFA M,Filip Mladenović,MF,30.0,2.0,1,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2022 Serbia,WCQ — UEFA M,Mihailo Ristić,"DF,MF",26.0,2.0,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Serbia,WCQ — UEFA M,Ivan Ilić,MF,20.0,0.0,0,,,,,,,,,,,,,,,
27,2022 Serbia,WCQ — UEFA M,Nenad Krstičić,MF,31.0,0.0,0,,,,,,,,,,,,,,,
28,2022 Serbia,WCQ — UEFA M,Vanja Milinković-Savić,GK,24.0,0.0,0,,,,,,,,,,,,,,,
29,2022 Serbia,WCQ — UEFA M,Đorđe Nikolić,GK,24.0,0.0,0,,,,,,,,,,,,,,,
30,2022 Serbia,WCQ — UEFA M,Marko Petković,DF,29.0,0.0,0,,,,,,,,,,,,,,,
31,2022 Serbia,WCQ — UEFA M,Mile Svilar,GK,22.0,0.0,0,,,,,,,,,,,,,,,
32,2022 Serbia,WCQ — UEFA M,Aleksa Terzić,DF,22.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Switzerland,WCQ — UEFA M,Yann Sommer,GK,33.0,8.0,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,2022 Switzerland,WCQ — UEFA M,Remo Freuler,MF,29.0,7.0,7,600.0,6.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15,
2,2022 Switzerland,WCQ — UEFA M,Ricardo Rodríguez,DF,29.0,7.0,7,535.0,5.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,
3,2022 Switzerland,WCQ — UEFA M,Nico Elvedi,DF,25.0,6.0,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2022 Switzerland,WCQ — UEFA M,Silvan Widmer,"DF,MF",28.0,7.0,6,519.0,5.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,
5,2022 Switzerland,WCQ — UEFA M,Manuel Akanji,DF,26.0,6.0,6,502.0,5.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2022 Switzerland,WCQ — UEFA M,Xherdan Shaqiri,MF,30.0,6.0,6,484.0,5.4,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.19,0.74,0.93,0.19,0.93,
7,2022 Switzerland,WCQ — UEFA M,Denis Zakaria,MF,25.0,7.0,4,424.0,4.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,2022 Switzerland,WCQ — UEFA M,Ruben Vargas,MF,23.0,7.0,4,399.0,4.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,
9,2022 Switzerland,WCQ — UEFA M,Renato Steffen,"MF,FW",30.0,6.0,4,348.0,3.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.26,0.26,0.52,0.26,0.52,
10,2022 Switzerland,WCQ — UEFA M,Haris Seferović,FW,29.0,4.0,4,335.0,3.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,
11,2022 Switzerland,WCQ — UEFA M,Breel Embolo,FW,24.0,4.0,4,330.0,3.7,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.82,0.82,1.64,0.82,1.64,
12,2022 Switzerland,WCQ — UEFA M,Steven Zuber,MF,30.0,6.0,4,324.0,3.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56,
13,2022 Switzerland,WCQ — UEFA M,Fabian Schär,DF,30.0,4.0,3,307.0,3.4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59,0.59,0.0,0.59,
14,2022 Switzerland,WCQ — UEFA M,Kevin Mbabu,"DF,MF",26.0,3.0,3,260.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2022 Switzerland,WCQ — UEFA M,Fabian Frei,"MF,DF",33.0,4.0,3,251.0,2.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
16,2022 Switzerland,WCQ — UEFA M,Granit Xhaka,MF,29.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2022 Switzerland,WCQ — UEFA M,Djibril Sow,MF,24.0,6.0,2,171.0,1.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2022 Switzerland,WCQ — UEFA M,Noah Okafor,"MF,FW",21.0,2.0,2,145.0,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.62,1.24,0.62,1.24,
19,2022 Switzerland,WCQ — UEFA M,Christian Fassnacht,MF,28.0,4.0,1,114.0,1.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.79,0.0,0.79,0.79,0.79,
20,2022 Switzerland,WCQ — UEFA M,Mario Gavranović,FW,32.0,4.0,1,113.0,1.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,1.59,0.8,1.59,
21,2022 Switzerland,WCQ — UEFA M,Michel Aebischer,MF,25.0,3.0,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2022 Switzerland,WCQ — UEFA M,Ulisses Garcia,DF,26.0,3.0,0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2022 Switzerland,WCQ — UEFA M,Andi Zeqiri,FW,22.0,4.0,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2022 Switzerland,WCQ — UEFA M,Edimilson Fernandes,MF,25.0,1.0,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2022 Switzerland,WCQ — UEFA M,Cedric Itten,"FW,MF",25.0,3.0,0,26.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.46,3.46,6.92,3.46,6.92,
26,2022 Switzerland,WCQ — UEFA M,Kastriot Imeri,MF,21.0,1.0,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2022 Switzerland,WCQ — UEFA M,Admir Mehmedi,"FW,MF",30.0,2.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022 Switzerland,WCQ — UEFA M,Jordan Lotomba,"DF,MF",23.0,1.0,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Switzerland,WCQ — UEFA M,Albian Ajeti,FW,24.0,0.0,0,,,,,,,,,,,,,,,
30,2022 Switzerland,WCQ — UEFA M,David von Ballmoos,GK,27.0,0.0,0,,,,,,,,,,,,,,,
31,2022 Switzerland,WCQ — UEFA M,Loris Benito,DF,30.0,0.0,0,,,,,,,,,,,,,,,
32,2022 Switzerland,WCQ — UEFA M,Eray Cömert,DF,23.0,0.0,0,,,,,,,,,,,,,,,
33,2022 Switzerland,WCQ — UEFA M,Gregor Kobel,GK,24.0,0.0,0,,,,,,,,,,,,,,,
34,2022 Switzerland,WCQ — UEFA M,Philipp Köhn,GK,23.0,0.0,0,,,,,,,,,,,,,,,
35,2022 Switzerland,WCQ — UEFA M,Sandro Lauper,"DF,MF",25.0,0.0,0,,,,,,,,,,,,,,,
36,2022 Switzerland,WCQ — UEFA M,Yvon Mvogo,GK,27.0,0.0,0,,,,,,,,,,,,,,,
37,2022 Switzerland,WCQ — UEFA M,Dan Ndoye,MF,21.0,0.0,0,,,,,,,,,,,,,,,
38,2022 Switzerland,WCQ — UEFA M,Jonas Omlin,GK,28.0,0.0,0,,,,,,,,,,,,,,,
39,2022 Switzerland,WCQ — UEFA M,Cedric Zesiger,DF,23.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Ghana,WCQ — CAF M,Daniel Amartey,DF,27.0,7.0,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,2022 Ghana,WCQ — CAF M,Alexander Djiku,DF,27.0,7.0,7,613.0,6.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,2022 Ghana,WCQ — CAF M,Jordan Ayew,"FW,MF",30.0,7.0,7,538.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,
3,2022 Ghana,WCQ — CAF M,Jojo Wollacott,GK,25.0,6.0,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2022 Ghana,WCQ — CAF M,Iddrisu Baba,MF,26.0,8.0,6,529.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2022 Ghana,WCQ — CAF M,Kudus Mohammed,MF,21.0,6.0,6,437.0,4.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,
6,2022 Ghana,WCQ — CAF M,Baba Rahman,DF,27.0,5.0,5,450.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,
7,2022 Ghana,WCQ — CAF M,André Ayew,"MF,FW",32.0,6.0,5,420.0,4.7,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.64,0.0,0.64,0.43,0.43,
8,2022 Ghana,WCQ — CAF M,Kamaldeen Sulemana,MF,19.0,5.0,5,367.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,2022 Ghana,WCQ — CAF M,Thomas Partey,MF,28.0,4.0,4,360.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.75,0.0,0.75,0.75,0.75,
10,2022 Ghana,WCQ — CAF M,Andy Yiadom,DF,30.0,4.0,3,315.0,3.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29,0.29,0.0,0.29,
11,2022 Ghana,WCQ — CAF M,Wakaso,MF,31.0,4.0,3,279.0,3.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,
12,2022 Ghana,WCQ — CAF M,Gideon Mensah,DF,23.0,3.0,3,270.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,
13,2022 Ghana,WCQ — CAF M,Jonathan Mensah,DF,31.0,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,2022 Ghana,WCQ — CAF M,Abdul Fatawu Issahaku,"FW,MF",17.0,4.0,3,240.0,2.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2022 Ghana,WCQ — CAF M,Denis Odoi,DF,33.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16,2022 Ghana,WCQ — CAF M,Richard Ofori,GK,28.0,2.0,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2022 Ghana,WCQ — CAF M,Felix Afena-Gyan,"MF,FW",19.0,2.0,2,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2022 Ghana,WCQ — CAF M,Benjamin Tetteh,FW,24.0,2.0,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2022 Ghana,WCQ — CAF M,Yaw Yeboah,MF,24.0,3.0,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2022 Ghana,WCQ — CAF M,Emmanuel Lomotey,MF,24.0,2.0,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2022 Ghana,WCQ — CAF M,Joseph Aidoo,DF,26.0,2.0,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2022 Ghana,WCQ — CAF M,Abdul Fatawu Mohammed,DF,29.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2022 Ghana,WCQ — CAF M,Majeed Ashimeru,MF,24.0,1.0,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2022 Ghana,WCQ — CAF M,Richmond Boakye,FW,29.0,2.0,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2022 Ghana,WCQ — CAF M,Joel Fameyeh,MF,24.0,2.0,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Ghana,WCQ — CAF M,Jeffrey Schlupp,MF,29.0,1.0,1,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2022 Ghana,WCQ — CAF M,Daniel Kyereh,"FW,MF",25.0,7.0,0,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
